transaction_id,item,quantity,price_per_unit,total_spent,payment_method,location,transaction_date,province,date,day,month,year,day_of_week,season,is_holiday
TXN_9829284,Donut,2.0,2.0,4.0,Cash,In-store,2023-01-25,British Columbia,2023-01-25,25,1,2023,Wednesday,winter,False
TXN_2871742,Donut,1.0,2.0,2.0,Credit Card,Takeaway,2023-03-08,British Columbia,2023-03-08,8,3,2023,Wednesday,spring,False
TXN_2549599,Sandwich,1.0,8.0,8.0,Cash,In-store,2023-05-26,Newfoundland,2023-05-26,26,5,2023,Friday,spring,False
TXN_6908019,Coffee,2.0,3.5,7.0,Cash,In-store,2023-04-21,Saskatchewan,2023-04-21,21,4,2023,Friday,spring,False
TXN_8257293,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-04-21,Manitoba,2023-04-21,21,4,2023,Friday,spring,False
TXN_4629940,Salad,1.0,9.0,9.0,Cash,In-store,2023-08-24,British Columbia,2023-08-24,24,8,2023,Thursday,summer,False
TXN_7818848,Coffee,5.0,3.5,17.5,Cash,In-store,2023-04-11,Manitoba,2023-04-11,11,4,2023,Tuesday,spring,False
TXN_6493188,Sandwich,2.0,8.0,16.0,Cash,In-store,2023-10-09,British Columbia,2023-10-09,9,10,2023,Monday,fall,False
TXN_3283445,Donut,2.0,2.0,4.0,Credit Card,In-store,2023-05-30,Newfoundland,2023-05-30,30,5,2023,Tuesday,spring,False
TXN_8221480,Refresher,2.0,5.0,10.0,Cash,In-store,2023-03-11,British Columbia,2023-03-11,11,3,2023,Saturday,spring,False
TXN_9422101,Salad,2.0,9.0,18.0,Credit Card,In-store,2023-09-04,Saskatchewan,2023-09-04,4,9,2023,Monday,fall,True
TXN_2824837,Tea,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-01-31,Saskatchewan,2023-01-31,31,1,2023,Tuesday,winter,False
TXN_2702517,Donut,1.0,2.0,2.0,Credit Card,In-store,2023-01-06,Manitoba,2023-01-06,6,1,2023,Friday,winter,False
TXN_1392289,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-04-04,Saskatchewan,2023-04-04,4,4,2023,Tuesday,spring,False
TXN_9394632,Sandwich,1.0,8.0,8.0,Cash,In-store,2023-10-27,Saskatchewan,2023-10-27,27,10,2023,Friday,fall,False
TXN_6174846,Cookie,1.0,2.5,2.5,Digital Wallet,Takeaway,2023-11-16,British Columbia,2023-11-16,16,11,2023,Thursday,fall,False
TXN_3808207,Cookie,2.0,2.5,5.0,Credit Card,In-store,2023-01-10,Newfoundland,2023-01-10,10,1,2023,Tuesday,winter,False
TXN_3844121,Donut,2.0,2.0,4.0,Credit Card,Takeaway,2023-01-13,Manitoba,2023-01-13,13,1,2023,Friday,winter,False
TXN_9596301,Coffee,2.0,3.5,7.0,Credit Card,Takeaway,2023-09-22,British Columbia,2023-09-22,22,9,2023,Friday,fall,False
TXN_5279454,Coffee,2.0,3.5,7.0,Credit Card,Takeaway,2023-02-07,British Columbia,2023-02-07,7,2,2023,Tuesday,winter,False
TXN_4695008,Juice,3.0,4.5,13.5,Cash,In-store,2023-04-04,British Columbia,2023-04-04,4,4,2023,Tuesday,spring,False
TXN_6868528,Juice,1.0,4.5,4.5,Digital Wallet,Takeaway,2023-08-24,Manitoba,2023-08-24,24,8,2023,Thursday,summer,False
TXN_5299450,Sandwich,1.0,8.0,8.0,Cash,In-store,2023-05-17,British Columbia,2023-05-17,17,5,2023,Wednesday,spring,False
TXN_5872018,Tea,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-11-16,Newfoundland,2023-11-16,16,11,2023,Thursday,fall,False
TXN_9935853,Sandwich,1.0,8.0,8.0,Digital Wallet,In-store,2023-10-18,Newfoundland,2023-10-18,18,10,2023,Wednesday,fall,False
TXN_9457161,Sandwich,1.0,8.0,8.0,Credit Card,Takeaway,2023-05-12,Newfoundland,2023-05-12,12,5,2023,Friday,spring,False
TXN_6516784,Tea,1.0,3.0,3.0,Cash,In-store,2023-10-23,Manitoba,2023-10-23,23,10,2023,Monday,fall,False
TXN_9729945,Salad,1.0,9.0,9.0,Digital Wallet,Takeaway,2023-04-14,Saskatchewan,2023-04-14,14,4,2023,Friday,spring,False
TXN_1739076,Coffee,1.0,3.5,3.5,Credit Card,In-store,2023-12-19,British Columbia,2023-12-19,19,12,2023,Tuesday,winter,False
TXN_4047804,Salad,1.0,9.0,9.0,Cash,In-store,2023-05-23,British Columbia,2023-05-23,23,5,2023,Tuesday,spring,False
TXN_4914589,Tea,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-02-08,British Columbia,2023-02-08,8,2,2023,Wednesday,winter,False
TXN_2798551,Coffee,3.0,3.5,10.5,Cash,In-store,2023-06-28,Newfoundland,2023-06-28,28,6,2023,Wednesday,summer,False
TXN_2744644,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-10-16,British Columbia,2023-10-16,16,10,2023,Monday,fall,False
TXN_9660167,Salad,1.0,9.0,9.0,Digital Wallet,In-store,2023-06-06,British Columbia,2023-06-06,6,6,2023,Tuesday,summer,False
TXN_2966028,Sandwich,3.0,8.0,24.0,Credit Card,In-store,2023-03-27,Manitoba,2023-03-27,27,3,2023,Monday,spring,False
TXN_7512129,Coffee,3.0,3.5,10.5,Digital Wallet,Takeaway,2023-06-08,Newfoundland,2023-06-08,8,6,2023,Thursday,summer,False
TXN_9686265,Tea,4.0,3.0,12.0,Credit Card,In-store,2023-12-31,British Columbia,2023-12-31,31,12,2023,Sunday,winter,False
TXN_3499910,Juice,1.0,4.5,4.5,Credit Card,In-store,2023-07-03,Saskatchewan,2023-07-03,3,7,2023,Monday,summer,False
TXN_9025560,Refresher,2.0,5.0,10.0,Credit Card,In-store,2023-05-16,Saskatchewan,2023-05-16,16,5,2023,Tuesday,spring,False
TXN_6479877,Coffee,3.0,3.5,10.5,Digital Wallet,In-store,2023-02-16,Manitoba,2023-02-16,16,2,2023,Thursday,winter,False
TXN_9989123,Juice,1.0,4.5,4.5,Cash,In-store,2023-06-22,Newfoundland,2023-06-22,22,6,2023,Thursday,summer,False
TXN_4862692,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-10-19,Newfoundland,2023-10-19,19,10,2023,Thursday,fall,False
TXN_9373383,Donut,1.0,2.0,2.0,Cash,In-store,2023-10-10,Saskatchewan,2023-10-10,10,10,2023,Tuesday,fall,False
TXN_3488871,Cookie,1.0,2.5,2.5,Credit Card,Takeaway,2023-12-26,Saskatchewan,2023-12-26,26,12,2023,Tuesday,winter,False
TXN_2587036,Tea,2.0,3.0,6.0,Digital Wallet,In-store,2023-07-19,Newfoundland,2023-07-19,19,7,2023,Wednesday,summer,False
TXN_1174216,Coffee,4.0,3.5,14.0,Credit Card,In-store,2023-11-24,Newfoundland,2023-11-24,24,11,2023,Friday,fall,False
TXN_5860540,Coffee,2.0,3.5,7.0,Digital Wallet,Takeaway,2023-02-20,British Columbia,2023-02-20,20,2,2023,Monday,winter,False
TXN_4278538,Coffee,1.0,3.5,3.5,Cash,In-store,2023-10-29,Newfoundland,2023-10-29,29,10,2023,Sunday,fall,False
TXN_8250136,Cookie,1.0,2.5,2.5,Credit Card,In-store,2023-02-24,Newfoundland,2023-02-24,24,2,2023,Friday,winter,False
TXN_6401686,Tea,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-05-29,Newfoundland,2023-05-29,29,5,2023,Monday,spring,False
TXN_1248725,Donut,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-10-18,British Columbia,2023-10-18,18,10,2023,Wednesday,fall,False
TXN_9207080,Tea,1.0,3.0,3.0,Credit Card,In-store,2023-12-13,Manitoba,2023-12-13,13,12,2023,Wednesday,winter,False
TXN_1010736,Juice,2.0,4.5,9.0,Credit Card,Takeaway,2023-07-01,Newfoundland,2023-07-01,1,7,2023,Saturday,summer,True
TXN_9970935,Donut,1.0,2.0,2.0,Credit Card,In-store,2023-06-29,Saskatchewan,2023-06-29,29,6,2023,Thursday,summer,False
TXN_8136429,Salad,1.0,9.0,9.0,Credit Card,In-store,2023-10-12,Manitoba,2023-10-12,12,10,2023,Thursday,fall,False
TXN_7689352,Coffee,3.0,3.5,10.5,Digital Wallet,In-store,2023-05-30,British Columbia,2023-05-30,30,5,2023,Tuesday,spring,False
TXN_3000725,Sandwich,2.0,8.0,16.0,Digital Wallet,In-store,2023-02-18,Manitoba,2023-02-18,18,2,2023,Saturday,winter,False
TXN_3000725,Salad,1.0,9.0,9.0,Credit Card,Takeaway,2023-08-12,Saskatchewan,2023-08-12,12,8,2023,Saturday,summer,False
TXN_2242426,Refresher,3.0,5.0,15.0,Cash,In-store,2023-08-03,Newfoundland,2023-08-03,3,8,2023,Thursday,summer,False
TXN_8485934,Donut,1.0,2.0,2.0,Credit Card,In-store,2023-01-19,British Columbia,2023-01-19,19,1,2023,Thursday,winter,False
TXN_5426223,Donut,4.0,2.0,8.0,Credit Card,Takeaway,2023-07-13,Saskatchewan,2023-07-13,13,7,2023,Thursday,summer,False
TXN_6252531,Tea,1.0,3.0,3.0,Credit Card,In-store,2023-05-12,Newfoundland,2023-05-12,12,5,2023,Friday,spring,False
TXN_1425193,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-12-15,Manitoba,2023-12-15,15,12,2023,Friday,winter,False
TXN_1767806,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-11-09,Newfoundland,2023-11-09,9,11,2023,Thursday,fall,False
TXN_4855295,Salad,1.0,9.0,9.0,Digital Wallet,Takeaway,2023-09-12,Manitoba,2023-09-12,12,9,2023,Tuesday,fall,False
TXN_2259533,Sandwich,2.0,8.0,16.0,Credit Card,In-store,2023-02-23,Newfoundland,2023-02-23,23,2,2023,Thursday,winter,False
TXN_4504369,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-09-21,Newfoundland,2023-09-21,21,9,2023,Thursday,fall,False
TXN_6476172,Cookie,1.0,2.5,2.5,Cash,In-store,2023-06-14,British Columbia,2023-06-14,14,6,2023,Wednesday,summer,False
TXN_7720112,Refresher,1.0,5.0,5.0,Cash,Takeaway,2023-08-11,Newfoundland,2023-08-11,11,8,2023,Friday,summer,False
TXN_7127092,Juice,2.0,4.5,9.0,Cash,In-store,2023-06-10,Saskatchewan,2023-06-10,10,6,2023,Saturday,summer,False
TXN_9218491,Tea,2.0,3.0,6.0,Credit Card,Takeaway,2023-05-27,British Columbia,2023-05-27,27,5,2023,Saturday,spring,False
TXN_5943209,Cookie,2.0,2.5,5.0,Cash,In-store,2023-10-30,British Columbia,2023-10-30,30,10,2023,Monday,fall,False
TXN_9796795,Tea,3.0,3.0,9.0,Cash,In-store,2023-01-11,Manitoba,2023-01-11,11,1,2023,Wednesday,winter,False
TXN_2941503,Juice,2.0,4.5,9.0,Credit Card,Takeaway,2023-07-14,Newfoundland,2023-07-14,14,7,2023,Friday,summer,False
TXN_3477837,Cookie,1.0,2.5,2.5,Cash,In-store,2023-09-13,Manitoba,2023-09-13,13,9,2023,Wednesday,fall,False
TXN_6975812,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-07-28,British Columbia,2023-07-28,28,7,2023,Friday,summer,False
TXN_6275368,Donut,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-02-09,British Columbia,2023-02-09,9,2,2023,Thursday,winter,False
TXN_1285938,Donut,2.0,2.0,4.0,Credit Card,Takeaway,2023-01-04,Manitoba,2023-01-04,4,1,2023,Wednesday,winter,False
TXN_4878367,Sandwich,4.0,8.0,32.0,Credit Card,In-store,2023-01-29,Newfoundland,2023-01-29,29,1,2023,Sunday,winter,False
TXN_6854714,Refresher,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-08-03,Newfoundland,2023-08-03,3,8,2023,Thursday,summer,False
TXN_9025438,Cookie,2.0,2.5,5.0,Cash,In-store,2023-02-10,British Columbia,2023-02-10,10,2,2023,Friday,winter,False
TXN_9528036,Coffee,2.0,3.5,7.0,Cash,In-store,2023-01-17,Saskatchewan,2023-01-17,17,1,2023,Tuesday,winter,False
TXN_4103965,Salad,2.0,9.0,18.0,Digital Wallet,In-store,2023-03-17,Manitoba,2023-03-17,17,3,2023,Friday,spring,False
TXN_9934847,Coffee,2.0,3.5,7.0,Digital Wallet,In-store,2023-12-28,British Columbia,2023-12-28,28,12,2023,Thursday,winter,False
TXN_8824546,Donut,1.0,2.0,2.0,Credit Card,Takeaway,2023-11-05,Newfoundland,2023-11-05,5,11,2023,Sunday,fall,False
TXN_3357114,Salad,4.0,9.0,36.0,Cash,In-store,2023-11-06,Manitoba,2023-11-06,6,11,2023,Monday,fall,False
TXN_3530864,Coffee,3.0,3.5,10.5,Digital Wallet,Takeaway,2023-11-03,Manitoba,2023-11-03,3,11,2023,Friday,fall,False
TXN_8464440,Salad,3.0,9.0,27.0,Digital Wallet,Takeaway,2023-10-09,Saskatchewan,2023-10-09,9,10,2023,Monday,fall,False
TXN_6917642,Juice,2.0,4.5,9.0,Digital Wallet,In-store,2023-06-13,British Columbia,2023-06-13,13,6,2023,Tuesday,summer,False
TXN_3738586,Tea,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-06,British Columbia,2023-11-06,6,11,2023,Monday,fall,False
TXN_4623839,Tea,2.0,3.0,6.0,Cash,In-store,2023-03-10,British Columbia,2023-03-10,10,3,2023,Friday,spring,False
TXN_8955880,Tea,1.0,3.0,3.0,Credit Card,Takeaway,2023-09-07,Manitoba,2023-09-07,7,9,2023,Thursday,fall,False
TXN_9411257,Refresher,3.0,5.0,15.0,Credit Card,Takeaway,2023-05-28,British Columbia,2023-05-28,28,5,2023,Sunday,spring,False
TXN_3224917,Coffee,3.0,3.5,10.5,Digital Wallet,Takeaway,2023-09-01,Newfoundland,2023-09-01,1,9,2023,Friday,fall,False
TXN_6057090,Donut,1.0,2.0,2.0,Credit Card,Takeaway,2023-12-31,Saskatchewan,2023-12-31,31,12,2023,Sunday,winter,False
TXN_9712652,Coffee,2.0,3.5,7.0,Digital Wallet,In-store,2023-01-17,Newfoundland,2023-01-17,17,1,2023,Tuesday,winter,False
TXN_7802367,Cookie,2.0,2.5,5.0,Digital Wallet,Takeaway,2023-03-02,Saskatchewan,2023-03-02,2,3,2023,Thursday,spring,False
TXN_1981221,Tea,2.0,3.0,6.0,Credit Card,In-store,2023-08-17,British Columbia,2023-08-17,17,8,2023,Thursday,summer,False
TXN_2826100,Refresher,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-04-12,Saskatchewan,2023-04-12,12,4,2023,Wednesday,spring,False
TXN_3917124,Donut,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-10-02,British Columbia,2023-10-02,2,10,2023,Monday,fall,False
TXN_8193782,Tea,3.0,3.0,9.0,Cash,In-store,2023-11-01,British Columbia,2023-11-01,1,11,2023,Wednesday,fall,False
TXN_6448159,Coffee,1.0,3.5,3.5,Credit Card,In-store,2023-10-30,Saskatchewan,2023-10-30,30,10,2023,Monday,fall,False
TXN_6243707,Refresher,3.0,5.0,15.0,Digital Wallet,In-store,2023-09-21,Saskatchewan,2023-09-21,21,9,2023,Thursday,fall,False
TXN_6985171,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-03-22,British Columbia,2023-03-22,22,3,2023,Wednesday,spring,False
TXN_6952136,Tea,5.0,3.0,15.0,Credit Card,Takeaway,2023-10-09,British Columbia,2023-10-09,9,10,2023,Monday,fall,False
TXN_6004550,Tea,2.0,3.0,6.0,Cash,In-store,2023-09-07,Saskatchewan,2023-09-07,7,9,2023,Thursday,fall,False
TXN_9999985,Sandwich,1.0,8.0,8.0,Credit Card,In-store,2023-12-01,Newfoundland,2023-12-01,1,12,2023,Friday,winter,False
TXN_6414622,Sandwich,2.0,8.0,16.0,Cash,In-store,2023-05-17,Saskatchewan,2023-05-17,17,5,2023,Wednesday,spring,False
TXN_7399595,Coffee,1.0,3.5,3.5,Digital Wallet,In-store,2023-04-13,Newfoundland,2023-04-13,13,4,2023,Thursday,spring,False
TXN_5037358,Sandwich,1.0,8.0,8.0,Credit Card,Takeaway,2023-06-08,Manitoba,2023-06-08,8,6,2023,Thursday,summer,False
TXN_4046621,Salad,2.0,9.0,18.0,Cash,In-store,2023-04-18,British Columbia,2023-04-18,18,4,2023,Tuesday,spring,False
TXN_9388424,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-02-08,British Columbia,2023-02-08,8,2,2023,Wednesday,winter,False
TXN_3727761,Tea,1.0,3.0,3.0,Digital Wallet,In-store,2023-04-18,Manitoba,2023-04-18,18,4,2023,Tuesday,spring,False
TXN_1911376,Coffee,4.0,3.5,14.0,Digital Wallet,Takeaway,2023-02-03,Newfoundland,2023-02-03,3,2,2023,Friday,winter,False
TXN_9492299,Tea,1.0,3.0,3.0,Credit Card,In-store,2023-09-04,Manitoba,2023-09-04,4,9,2023,Monday,fall,True
TXN_5709686,Sandwich,1.0,8.0,8.0,Cash,In-store,2023-08-15,Newfoundland,2023-08-15,15,8,2023,Tuesday,summer,False
TXN_4045313,Coffee,4.0,3.5,14.0,Credit Card,Takeaway,2023-11-14,Manitoba,2023-11-14,14,11,2023,Tuesday,fall,False
TXN_5063462,Cookie,1.0,2.5,2.5,Credit Card,In-store,2023-07-04,British Columbia,2023-07-04,4,7,2023,Tuesday,summer,False
TXN_9076803,Refresher,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-12-25,Newfoundland,2023-12-25,25,12,2023,Monday,winter,True
TXN_3671380,Salad,1.0,9.0,9.0,Credit Card,Takeaway,2023-03-06,Manitoba,2023-03-06,6,3,2023,Monday,spring,False
TXN_6091326,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-05-26,Manitoba,2023-05-26,26,5,2023,Friday,spring,False
TXN_7001983,Juice,1.0,4.5,4.5,Credit Card,In-store,2023-06-02,Manitoba,2023-06-02,2,6,2023,Friday,summer,False
TXN_6405271,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-03-14,British Columbia,2023-03-14,14,3,2023,Tuesday,spring,False
TXN_9798874,Coffee,2.0,3.5,7.0,Digital Wallet,Takeaway,2023-12-10,British Columbia,2023-12-10,10,12,2023,Sunday,winter,False
TXN_2147002,Donut,1.0,2.0,2.0,Cash,In-store,2023-03-02,British Columbia,2023-03-02,2,3,2023,Thursday,spring,False
TXN_4445183,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-08-14,Manitoba,2023-08-14,14,8,2023,Monday,summer,False
TXN_9556067,Cookie,4.0,2.5,10.0,Cash,In-store,2023-02-21,Newfoundland,2023-02-21,21,2,2023,Tuesday,winter,False
TXN_8986934,Juice,1.0,4.5,4.5,Credit Card,In-store,2023-08-31,British Columbia,2023-08-31,31,8,2023,Thursday,summer,False
TXN_7488125,Cookie,1.0,2.5,2.5,Digital Wallet,In-store,2023-11-26,Saskatchewan,2023-11-26,26,11,2023,Sunday,fall,False
TXN_3001326,Coffee,1.0,3.5,3.5,Digital Wallet,In-store,2023-11-09,Manitoba,2023-11-09,9,11,2023,Thursday,fall,False
TXN_5004065,Salad,4.0,9.0,36.0,Digital Wallet,In-store,2023-06-26,Saskatchewan,2023-06-26,26,6,2023,Monday,summer,False
TXN_6180844,Cookie,2.0,2.5,5.0,Digital Wallet,In-store,2023-06-27,British Columbia,2023-06-27,27,6,2023,Tuesday,summer,False
TXN_8760636,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-05-25,Newfoundland,2023-05-25,25,5,2023,Thursday,spring,False
TXN_3384274,Salad,2.0,9.0,18.0,Digital Wallet,Takeaway,2023-06-09,Newfoundland,2023-06-09,9,6,2023,Friday,summer,False
TXN_5971187,Coffee,2.0,3.5,7.0,Credit Card,Takeaway,2023-03-30,Saskatchewan,2023-03-30,30,3,2023,Thursday,spring,False
TXN_1121192,Coffee,2.0,3.5,7.0,Credit Card,Takeaway,2023-12-23,British Columbia,2023-12-23,23,12,2023,Saturday,winter,False
TXN_4511485,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-05-03,British Columbia,2023-05-03,3,5,2023,Wednesday,spring,False
TXN_4579897,Donut,2.0,2.0,4.0,Cash,In-store,2023-05-17,Newfoundland,2023-05-17,17,5,2023,Wednesday,spring,False
TXN_5451766,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-01-09,Saskatchewan,2023-01-09,9,1,2023,Monday,winter,False
TXN_2472937,Cookie,1.0,2.5,2.5,Cash,In-store,2023-01-25,British Columbia,2023-01-25,25,1,2023,Wednesday,winter,False
TXN_3018351,Sandwich,3.0,8.0,24.0,Digital Wallet,Takeaway,2023-08-14,Saskatchewan,2023-08-14,14,8,2023,Monday,summer,False
TXN_1864557,Tea,3.0,3.0,9.0,Digital Wallet,In-store,2023-02-07,Newfoundland,2023-02-07,7,2,2023,Tuesday,winter,False
TXN_4668087,Sandwich,1.0,8.0,8.0,Digital Wallet,In-store,2023-02-06,Newfoundland,2023-02-06,6,2,2023,Monday,winter,False
TXN_5054335,Tea,1.0,3.0,3.0,Credit Card,In-store,2023-10-11,British Columbia,2023-10-11,11,10,2023,Wednesday,fall,False
TXN_6944083,Tea,2.0,3.0,6.0,Credit Card,In-store,2023-03-22,Newfoundland,2023-03-22,22,3,2023,Wednesday,spring,False
TXN_5708764,Cookie,2.0,2.5,5.0,Digital Wallet,Takeaway,2023-12-20,Newfoundland,2023-12-20,20,12,2023,Wednesday,winter,False
TXN_3373609,Juice,1.0,4.5,4.5,Cash,In-store,2023-08-25,Saskatchewan,2023-08-25,25,8,2023,Friday,summer,False
TXN_4209140,Coffee,2.0,3.5,7.0,Cash,In-store,2023-06-17,Manitoba,2023-06-17,17,6,2023,Saturday,summer,False
TXN_7535303,Coffee,5.0,3.5,17.5,Digital Wallet,In-store,2023-02-14,British Columbia,2023-02-14,14,2,2023,Tuesday,winter,False
TXN_8837715,Tea,2.0,3.0,6.0,Cash,In-store,2023-06-19,British Columbia,2023-06-19,19,6,2023,Monday,summer,False
TXN_1425408,Donut,2.0,2.0,4.0,Cash,In-store,2023-06-09,Manitoba,2023-06-09,9,6,2023,Friday,summer,False
TXN_2157071,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-01-12,Newfoundland,2023-01-12,12,1,2023,Thursday,winter,False
TXN_7552889,Cookie,1.0,2.5,2.5,Digital Wallet,In-store,2023-08-12,Newfoundland,2023-08-12,12,8,2023,Saturday,summer,False
TXN_7820928,Cookie,1.0,2.5,2.5,Credit Card,In-store,2023-01-17,Manitoba,2023-01-17,17,1,2023,Tuesday,winter,False
TXN_8413383,Coffee,2.0,3.5,7.0,Credit Card,Takeaway,2023-12-20,Newfoundland,2023-12-20,20,12,2023,Wednesday,winter,False
TXN_4265051,Donut,2.0,2.0,4.0,Digital Wallet,In-store,2023-11-22,Newfoundland,2023-11-22,22,11,2023,Wednesday,fall,False
TXN_2264074,Tea,1.0,3.0,3.0,Cash,In-store,2023-11-15,British Columbia,2023-11-15,15,11,2023,Wednesday,fall,False
TXN_9270143,Donut,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-11-20,British Columbia,2023-11-20,20,11,2023,Monday,fall,False
TXN_5889549,Refresher,4.0,5.0,20.0,Credit Card,In-store,2023-07-12,British Columbia,2023-07-12,12,7,2023,Wednesday,summer,False
TXN_1998069,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-04-30,British Columbia,2023-04-30,30,4,2023,Sunday,spring,False
TXN_1458273,Coffee,2.0,3.5,7.0,Credit Card,Takeaway,2023-02-27,Manitoba,2023-02-27,27,2,2023,Monday,winter,False
TXN_2730088,Sandwich,2.0,8.0,16.0,Digital Wallet,Takeaway,2023-10-12,Newfoundland,2023-10-12,12,10,2023,Thursday,fall,False
TXN_6320810,Tea,5.0,3.0,15.0,Cash,In-store,2023-10-15,Newfoundland,2023-10-15,15,10,2023,Sunday,fall,False
TXN_5394019,Refresher,3.0,5.0,15.0,Digital Wallet,In-store,2023-08-24,British Columbia,2023-08-24,24,8,2023,Thursday,summer,False
TXN_1967158,Tea,1.0,3.0,3.0,Credit Card,Takeaway,2023-09-14,Saskatchewan,2023-09-14,14,9,2023,Thursday,fall,False
TXN_8391766,Cookie,3.0,2.5,7.5,Credit Card,In-store,2023-07-27,Saskatchewan,2023-07-27,27,7,2023,Thursday,summer,False
TXN_5612378,Coffee,2.0,3.5,7.0,Digital Wallet,Takeaway,2023-03-01,Manitoba,2023-03-01,1,3,2023,Wednesday,spring,False
TXN_8160225,Sandwich,2.0,8.0,16.0,Cash,In-store,2023-06-23,Newfoundland,2023-06-23,23,6,2023,Friday,summer,False
TXN_3281664,Sandwich,2.0,8.0,16.0,Credit Card,In-store,2023-07-18,British Columbia,2023-07-18,18,7,2023,Tuesday,summer,False
TXN_7240547,Cookie,3.0,2.5,7.5,Digital Wallet,Takeaway,2023-02-15,British Columbia,2023-02-15,15,2,2023,Wednesday,winter,False
TXN_1818010,Tea,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-08-10,Manitoba,2023-08-10,10,8,2023,Thursday,summer,False
TXN_1616811,Salad,1.0,9.0,9.0,Cash,Takeaway,2023-12-06,Manitoba,2023-12-06,6,12,2023,Wednesday,winter,False
TXN_6627281,Juice,1.0,4.5,4.5,Cash,In-store,2023-06-15,British Columbia,2023-06-15,15,6,2023,Thursday,summer,False
TXN_3724080,Coffee,3.0,3.5,10.5,Cash,In-store,2023-11-15,Newfoundland,2023-11-15,15,11,2023,Wednesday,fall,False
TXN_6479944,Coffee,2.0,3.5,7.0,Digital Wallet,Takeaway,2023-04-27,Manitoba,2023-04-27,27,4,2023,Thursday,spring,False
TXN_2050670,Coffee,2.0,3.5,7.0,Digital Wallet,Takeaway,2023-03-13,Manitoba,2023-03-13,13,3,2023,Monday,spring,False
TXN_4253901,Donut,3.0,2.0,6.0,Credit Card,In-store,2023-07-24,Saskatchewan,2023-07-24,24,7,2023,Monday,summer,False
TXN_8759443,Sandwich,2.0,8.0,16.0,Digital Wallet,In-store,2023-10-04,Newfoundland,2023-10-04,4,10,2023,Wednesday,fall,False
TXN_5661946,Juice,1.0,4.5,4.5,Digital Wallet,Takeaway,2023-04-05,British Columbia,2023-04-05,5,4,2023,Wednesday,spring,False
TXN_1195745,Coffee,2.0,3.5,7.0,Digital Wallet,Takeaway,2023-01-11,British Columbia,2023-01-11,11,1,2023,Wednesday,winter,False
TXN_6237093,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-03-29,British Columbia,2023-03-29,29,3,2023,Wednesday,spring,False
TXN_1314368,Coffee,1.0,3.5,3.5,Credit Card,In-store,2023-11-06,Manitoba,2023-11-06,6,11,2023,Monday,fall,False
TXN_3652697,Juice,1.0,4.5,4.5,Cash,Takeaway,2023-08-30,Newfoundland,2023-08-30,30,8,2023,Wednesday,summer,False
TXN_5252243,Tea,2.0,3.0,6.0,Digital Wallet,In-store,2023-08-21,Saskatchewan,2023-08-21,21,8,2023,Monday,summer,False
TXN_2238897,Juice,2.0,4.5,9.0,Credit Card,In-store,2023-03-18,British Columbia,2023-03-18,18,3,2023,Saturday,spring,False
TXN_8839579,Salad,2.0,9.0,18.0,Credit Card,In-store,2023-04-13,Manitoba,2023-04-13,13,4,2023,Thursday,spring,False
TXN_5980904,Salad,4.0,9.0,36.0,Cash,Takeaway,2023-04-16,Newfoundland,2023-04-16,16,4,2023,Sunday,spring,False
TXN_4900335,Donut,1.0,2.0,2.0,Cash,In-store,2023-11-13,British Columbia,2023-11-13,13,11,2023,Monday,fall,False
TXN_1400197,Tea,2.0,3.0,6.0,Credit Card,Takeaway,2023-12-25,Saskatchewan,2023-12-25,25,12,2023,Monday,winter,True
TXN_6377356,Tea,1.0,3.0,3.0,Credit Card,In-store,2023-02-10,British Columbia,2023-02-10,10,2,2023,Friday,winter,False
